@RELATION bag

@ATTRIBUTE class {spam, ham}
@ATTRIBUTE word STRING

@DATA
spam, "09041940223"
spam, "09050000301."
spam, "09050000332"
spam, "09050000460"
spam, "09050000555."
spam, "09050000878."
spam, "09050000928."
spam, "09050001295"
spam, "09050001808"
spam, "09050002311"
spam, "09050003091"
spam, "09050005321."
spam, "09050090044"
spam, "09050280520,"
spam, "09053750005"
spam, "09056242159"
spam, "09057039994"
spam, "09058091854"
spam, "09058091870"
spam, "09058094454"
spam, "09058094455"
spam, "09058094507"
spam, "09058094565"
spam, "09058094583"
spam, "09058094594t"
spam, "09058094597hat"
spam, "09058094597ur"
spam, "09058094599/minMobsmore"
spam, "09058094599TC"
spam, "09058095107"
spam, "09058095201"
spam, "09058097189"
spam, "09058097218"
spam, "09058098002."
spam, "09058099801"
spam, "09061104276"
spam, "09061104283"
spam, "09061209465"
spam, "09061213237"
spam, "09061221061"
spam, "09061221066"
spam, "09061701444."
spam, "09061701461."
spam, "09061701851."
spam, "09061701939."
spam, "09061702893."
spam, "09061702893s"
spam, "09061743386"
spam, "09061743386eagues"
spam, "09061743806"
spam, "09061743810"
spam, "09061743811"
spam, "09061744553"
spam, "09061749602"
spam, "09061790121"
spam, "09061790125"
spam, "09061790126"
spam, "09063440451"
spam, "09063442151"
spam, "09063458130"
spam, "0906346330."
spam, "09064011000."
spam, "09064012103"
spam, "09064012160."
spam, "09064015307"
spam, "09064017295"
spam, "09064017305"
spam, "09064018838."
spam, "09064019014"
spam, "09064019788"
spam, "09065069120"
spam, "09065069154"
spam, "09065171142-stopsms-08718727870150ppmuthat"
spam, "09065171142-stopsms-08em"
spam, "09065174042."
spam, "09065394514"
spam, "09065394973"
spam, "09065989180"
spam, "09065989182"
spam, "09065989182."
spam, "09066350750"
spam, "09066358152"
spam, "09066358361"
spam, "09066361921"
spam, "09066362206"
spam, "09066362220"
spam, "09066362231"
spam, "09066364311"
spam, "09066364349"
spam, "09066364589"
spam, "09066368327"
spam, "09066368470"
spam, "09066368753"
spam, "09066380611"
spam, "09066380611ink???"
spam, "09066382422"
spam, "09066612661"
spam, "09066649731from"
spam, "09066660100"
spam, "09071512432"
spam, "09071512433"
spam, "09071517866"
spam, "09077818151"
spam, "09090204448"
spam, "09090900040"
spam, "09094100151"
spam, "09094646631"
spam, "09094646899"
spam, "09095350301"
spam, "09096102316"
spam, "09099725823"
spam, "09099726395"
spam, "09099726429"
spam, "09099726481"
spam, "09099726553"
spam, "09111030116."
spam, "09111032124"
spam, "09701213186"
spam, "0A$NETWORKS"
spam, "0ppm"
spam, "0ppmd"
spam, "1"
spam, "1)"
spam, "1)McFly-All"
spam, "1)Unbreakable,"
spam, "1,2"
spam, "1-month"
spam, "1."
spam, "1.50"
spam, "1.50p/wk."
spam, "1.50pnged"
spam, "1.5p/min"
spam, "1/08/03!"
spam, "1/1"
spam, "1/2"
spam, "1/2price"
spam, "1/3."
spam, "10"
spam, "10,000"
spam, "10/06/03!"
spam, "100"
spam, "100's"
spam, "1000"
spam, "1000's"
spam, "1000s"
spam, "1013"
spam, "10K,"
spam, "10am"
spam, "10am-7pm"
spam, "10am-7pmlars"
spam, "10am-9pm"
spam, "10k"
spam, "10mins"
spam, "10p"
spam, "10p."
spam, "10p/min"
spam, "10p/min."
spam, "10p50p"
spam, "10pI"
spam, "10pan"
spam, "10pere"
spam, "10pnt."
spam, "10ppm."
spam, "10th"
spam, "11"
spam, "113,"
spam, "1131"
spam, "114/14"
spam, "1146"
spam, "1172."
spam, "118p/msg"
spam, "11mths"
spam, "11mths+?"
spam, "12"
spam, "121"
spam, "1225"
spam, "123ers"
spam, "125gift"
spam, "12Mths"
spam, "12hours"
spam, "12hrs"
spam, "12mths"
spam, "13/10/04"
spam, "13/4/04."
spam, "1327"
spam, "139,"
spam, "140ppmake"
spam, "145"
spam, "146tf150psure"
spam, "14thMarch."
spam, "150"
spam, "150P"
spam, "150PPM"
spam, "150p"
spam, "150p."
spam, "150p.arity"
spam, "150p/MSGRCVD"
spam, "150p/MTmsgghtme"
spam, "150p/MTmsgjanarige"
spam, "150p/Msg"
spam, "150p/Msg.ITH,"
spam, "150p/Msg.but"
spam, "150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL"
spam, "150p/Mt"
spam, "150p/Mtmsgrcvd18"
spam, "150p/Mtmsgrcvd18+"
spam, "150p/day,"
spam, "150p/meg."
spam, "150p/min"
spam, "150p/msg"
spam, "150p/msg,"
spam, "150p/msg."
spam, "150p/msgd"
spam, "150p/rcvd"
spam, "150p/text"
spam, "150p/tone"
spam, "150p/tone."
spam, "150p/wk"
spam, "150pDMORNING"
spam, "150pm"
spam, "150pm."
spam, "150ppermessSubscription"
spam, "150ppm"
spam, "150ppm!"
spam, "150ppm."
spam, "150ppmPOBox10183BhamB64XE"
spam, "150ppmards"
spam, "150ppmd"
spam, "150ppmengely"
spam, "150ppmlo"
spam, "150ppmn*loving"
spam, "150ppmsg"
spam, "151."
spam, "153"
spam, "15541"
spam, "16"
spam, "16+"
spam, "16+."
spam, "16+ICE"
spam, "16+LF56ntha"
spam, "16+credit"
spam, "16+d"
spam, "16+dn"
spam, "16+ea"
spam, "16+only"
spam, "16+only!"
spam, "16+the"
spam, "16+xx"
spam, "169"
spam, "16act"
spam, "16ay"
spam, "177"
spam, "177."
spam, "18"
spam, "18+"
spam, "18+!!!;-)"
spam, "18+6*£1.50(moreFrmMob."
spam, "18+e"
spam, "18+only"
spam, "18+only."
spam, "18+ost"
spam, "18/11/04"
spam, "1896WC1N3XX1.50/pm,"
spam, "18p/txtOP2stop)"
spam, "18p/txtost"
spam, "18towards"
spam, "18yrs"
spam, "18yrs4RG"
spam, "195"
spam, "1956669"
spam, "1DA"
spam, "1ER"
spam, "1Winaweek,"
spam, "1Winawk!"
spam, "1YF"
spam, "1st"
spam, "1st4Terms"
spam, "1stchoice.co.uk"
spam, "1x150p/wk"
spam, "1x150p/wk."
spam, "2"
spam, "2)"
spam, "2)Untamed,"
spam, "2-4-1"
spam, "2."
spam, "2.50"
spam, "2/2"
spam, "20"
spam, "20,000"
spam, "200"
spam, "2000"
spam, "2003"
spam, "2004"
spam, "2004,"
spam, "2005."
spam, "2005.reep"
spam, "2006"
spam, "2007"
spam, "2025050"
spam, "20M12AQ."
spam, "20p"
spam, "20p/min"
spam, "21"
spam, "21/11/04e"
spam, "21/m"
spam, "21870000>Hi"
spam, "21st"
spam, "22"
spam, "220-CM2"
spam, "2309.00"
spam, "24"
spam, "24/10/04top"
spam, "24/7MP"
spam, "24Hrs"
spam, "24Mwice"
spam, "24hrs."
spam, "25"
spam, "25."
spam, "250"
spam, "25p"
spam, "26.03.05hare"
spam, "26/10/0466368470"
spam, "26/11/04)rrect.!"
spam, "2667"
spam, "26th"
spam, "27/03"
spam, "27/6/03."
spam, "28"
spam, "28,"
spam, "28/5"
spam, "2814032"
spam, "28876"
spam, "28days."
spam, "28th"
spam, "28thFeb.T&C's"
spam, "29/03/05"
spam, "29/10/0p/Mtmsgrcvd18"
spam, "2C"
spam, "2EZ"
spam, "2End"
spam, "2KBSubject:"
spam, "2MOROW"
spam, "2PX"
spam, "2StopTxFLmarch"
spam, "2StopTxtmx3age16"
spam, "2WT"
spam, "2WT."
spam, "2WU."
spam, "2channel"
spam, "2day"
spam, "2exit."
spam, "2ip4."
spam, "2moro"
spam, "2morro"
spam, "2nd"
spam, "2nights"
spam, "2nite"
spam, "2nite!."
spam, "2nite?"
spam, "2optout"
spam, "2optout/D3WV"
spam, "2optouty."
spam, "2p"
spam, "2rcv"
spam, "2rcvmusthu08718728876"
spam, "2stop"
spam, "2stoptxt"
spam, "2u"
spam, "2wks"
spam, "2yr"
spam, "3"
spam, "3)"
spam, "3)Unkempt."
spam, "3."
spam, "30"
spam, "300"
spam, "300%"
spam, "3000"
spam, "300603"
spam, "300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary."
spam, "300p"
spam, "300p."
spam, "3030"
spam, "3030."
spam, "30Apr"
spam, "30pp/txt"
spam, "30s"
spam, "30th"
spam, "31"
spam, "31/10/04#"
spam, "31/10/04ill"
spam, "3100"
spam, "310303."
spam, "31p.msg@150pF4Q="
spam, "31p.msg@150pres"
spam, "32000"
spam, "32323."
spam, "326"
spam, "34LS27YF!!"
spam, "3510i"
spam, "35p."
spam, "3650"
spam, "36504"
spam, "3680"
spam, "3680.Offer"
spam, "373"
spam, "3750"
spam, "391784."
spam, "3AJ"
spam, "3G"
spam, "3GBP"
spam, "3Lions"
spam, "3MOBILE"
spam, "3POUND"
spam, "3SS."
spam, "3UZ"
spam, "3UZ."
spam, "3XXines!US"
spam, "3february,"
spam, "3hrs"
spam, "3lp"
spam, "3mins"
spam, "3qxj9"
spam, "3x£150pw"
spam, "4"
spam, "4*"
spam, "4*Lux"
spam, "4-7/12."
spam, "4."
spam, "4.49/month"
spam, "4.50."
spam, "40"
spam, "400"
spam, "400mins...Call"
spam, "402."
spam, "4041"
spam, "40411"
spam, "40533"
spam, "40GB"
spam, "41685"
spam, "41782"
spam, "42049"
spam, "4217"
spam, "42478"
spam, "42810"
spam, "434"
spam, "44"
spam, "4403LDNW1A7RW18"
spam, "447801259231"
spam, "448712404000>Please"
spam, "449050000301"
spam, "45"
spam, "450Ppw"
spam, "450p"
spam, "450pw-5we."
spam, "45239"
spam, "47"
spam, "4742"
spam, "4882"
spam, "48922"
spam, "49557"
spam, "4JXNT/150P16+406)"
spam, "4T&Ctxt"
spam, "4T&ise"
spam, "4U!:"
spam, "4fil"
spam, "4goten"
spam, "4info"
spam, "4info."
spam, "4info12hrs"
spam, "4infoly."
spam, "4mths"
spam, "4txt/120p"
spam, "4txt/Ãº1.20"
spam, "4u,"
spam, "4u:"
spam, "4uTxt"
spam, "5"
spam, "5)"
spam, "5."
spam, "5/9/03"
spam, "50%"
spam, "500"
spam, "5000"
spam, "505060"
spam, "50See"
spam, "50liver"
spam, "50p"
spam, "50pDMORNING"
spam, "50ppm"
spam, "50y.."
spam, "5226"
spam, "5249,"
spam, "526,"
spam, "528"
spam, "54"
spam, "542"
spam, "5K,"
spam, "5WB"
spam, "5WE"
spam, "5WQ"
spam, "5free."
spam, "5p"
spam, "5we."
spam, "6"
spam, "6,"
spam, "6."
spam, "600"
spam, "6031"
spam, "60P"
spam, "60p/min."
spam, "61200"
spam, "61610"
spam, "62220Cncl"
spam, "6230"
spam, "62468"
spam, "624685WQ"
spam, "62468ite342/2Lands"
spam, "62468ou"
spam, "62468ox39822"
spam, "62468pm,"
spam, "62468psms-08em"
spam, "62735=£450"
spam, "6669"
spam, "68"
spam, "68866."
spam, "69101."
spam, "69200"
spam, "696"
spam, "69669"
spam, "69669."
spam, "69696"
spam, "69698"
spam, "69855,"
spam, "69866.18"
spam, "69876."
spam, "69888"
spam, "69888!"
spam, "69888Nyt."
spam, "69911(£1.50p."
spam, "69969"
spam, "69988"
spam, "6HL"
spam, "6WUlp"
spam, "6WUy"
spam, "6ZF"
spam, "6days,"
spam, "6months"
spam, "7"
spam, "7,"
spam, "7."
spam, "7.8p/min"
spam, "7250"
spam, "7250i."
spam, "731"
spam, "74355"
spam, "750"
spam, "750ll"
spam, "7548"
spam, "7634"
spam, "7684"
spam, "7732584351,"
spam, "78"
spam, "786"
spam, "7876150ppm"
spam, "7QP,"
spam, "7WS."
spam, "7ZS"
spam, "7cfca1ao"
spam, "8."
spam, "80's"
spam, "800"
spam, "8000930705to"
spam, "80062"
spam, "80062."
spam, "80062call"
spam, "80062et"
spam, "8007"
spam, "80082"
spam, "80082.gamb.tv"
spam, "80086"
spam, "80122300p/wk"
spam, "80155,"
spam, "80160"
spam, "80182"
spam, "8027"
spam, "80488"
spam, "80488."
spam, "80488.bizlog"
spam, "80608."
spam, "8077"
spam, "80878"
spam, "80878."
spam, "81010"
spam, "81151"
spam, "81303"
spam, "81303."
spam, "81618,"
spam, "81618-?3"
spam, "82242"
spam, "82277."
spam, "82277.unsub"
spam, "82324."
spam, "82468"
spam, "83021."
spam, "83039"
spam, "83049."
spam, "83110"
spam, "83118"
spam, "83222.buted"
spam, "83222.i8"
spam, "83222eet.nsms.comaink"
spam, "83332.Please"
spam, "83338"
spam, "83355"
spam, "83355!"
spam, "83370."
spam, "83383"
spam, "83383."
spam, "83435."
spam, "83600"
spam, "83600."
spam, "83738."
spam, "84,"
spam, "84025"
spam, "84122"
spam, "84128"
spam, "84128,custcare"
spam, "84199"
spam, "84199."
spam, "84484s"
spam, "85"
spam, "85."
spam, "85023"
spam, "85069"
spam, "85222"
spam, "85233"
spam, "8552"
spam, "8552."
spam, "85555"
spam, "86021"
spam, "861"
spam, "864233."
spam, "86688"
spam, "86688llent"
spam, "86888"
spam, "87021."
spam, "87066"
spam, "87066ypH"
spam, "87070."
spam, "87077"
spam, "87077:"
spam, "87121"
spam, "87131"
spam, "87131."
spam, "8714714"
spam, "87239"
spam, "87575."
spam, "8800,"
spam, "88039"
spam, "88039."
spam, "88039.SkilGme.TsCs087147403231Winawk!Age16+£1.50perWKsubpersonal"
spam, "88066"
spam, "88088"
spam, "88222"
spam, "88600"
spam, "88600."
spam, "88800"
spam, "8883"
spam, "88877"
spam, "88877>FREE"
spam, "88888"
spam, "88888."
spam, "89034"
spam, "89070"
spam, "89070nos"
spam, "89080"
spam, "89105."
spam, "89123et"
spam, "89545"
spam, "89555"
spam, "89555."
spam, "89693."
spam, "89693g"
spam, "89938"
spam, "8Ball"
spam, "8WP"
spam, "8p/msg"
spam, "8pm,"
spam, "9050000555."
spam, "9061100010"
spam, "9153."
spam, "92H."
spam, "946"
spam, "97N7QP,"
spam, "9996."
spam, "9AE"
spam, "9AEply."
spam, "9YT"
spam, "9am-11pm"
spam, "9th"
spam, ":getzed.co.uk"
spam, ":zed"
spam, "<Forwarded"
spam, "<UKP>2000"
spam, "<fone"
spam, "="
spam, ">>>More"
spam, "?"
spam, "?."
spam, "?1,000"
spam, "?2,000"
spam, "?350"
spam, "???"
spam, "@"
spam, "@Warner"
spam, "@kiosk."
spam, "A"
spam, "A,"
spam, "A-Green"
spam, "A."
spam, "A21."
spam, "ABTA"
spam, "ACL03530150PM/3)"
spam, "ACL03530150PMetrieve"
spam, "ACTION"
spam, "ADAM"
spam, "ADDAMSFA,"
spam, "ADP"
spam, "AG"
spam, "AGE"
spam, "AGE,"
spam, "ALERT!"
spam, "ALL"
spam, "AM"
spam, "AND"
spam, "ANS"
spam, "ANSWER"
spam, "AOM"
spam, "AOM,"
spam, "ARE"
spam, "AREA."
spam, "ARIES"
spam, "ASAP!"
spam, "ASKED"
spam, "AUCTION"
spam, "AWAITING"
spam, "AWARD!"
spam, "Ab..,"
spam, "Aberdeen,"
spam, "Accident"
spam, "AccommodationVouchers"
spam, "Account"
spam, "Aco&Entry41"
spam, "Activate"
spam, "Active"
spam, "Admirer"
spam, "Adrian"
spam, "Adult"
spam, "After"
spam, "Age"
spam, "Ages"
spam, "Akon-Lonely>>>"
spam, "AlertFrom:"
spam, "Alfie"
spam, "Algarve"
spam, "All"
spam, "Am"
spam, "Amanda"
spam, "Amy,"
spam, "Any"
spam, "Apply"
spam, "Arcade"
spam, "Arcade."
spam, "Are"
spam, "Arrowtart"
spam, "Arsenal"
spam, "As"
spam, "Asian"
spam, "Auction"
spam, "August"
spam, "August."
spam, "Australia?"
spam, "Available"
spam, "Ave"
spam, "Awarded"
spam, "A£1.50"
spam, "B"
spam, "B'tooth*."
spam, "B-Blue"
spam, "B."
spam, "B/Tooth"
spam, "B4"
spam, "B4U"
spam, "BA128NNFWFLY150ppm"
spam, "BABE"
spam, "BAHAMAS!"
spam, "BAILIFF"
spam, "BANNEDUK"
spam, "BBC"
spam, "BBDELUXE"
spam, "BBthot"
spam, "BCM1896WC1N3XX1.50/pm,"
spam, "BCM1896WC1N3XXuot"
spam, "BCM4284"
spam, "BCMSFWC1N3XXSubs"
spam, "BE"
spam, "BEFORE"
spam, "BIDS"
spam, "BIG"
spam, "BILL."
spam, "BLOKE"
spam, "BONUS"
spam, "BOX"
spam, "BOX139,"
spam, "BOX334SK38ch"
spam, "BOX385"
spam, "BOX420."
spam, "BOX42WR29C,"
spam, "BOX95QU"
spam, "BOX97N7QP,"
spam, "BP"
spam, "BRAND"
spam, "BREATHE1"
spam, "BROTHER"
spam, "BT"
spam, "BT-national"
spam, "BT-national-rate"
spam, "BT-national-rate."
spam, "BY"
spam, "Babe"
spam, "Babe:"
spam, "BabyGoodbye"
spam, "Back"
spam, "Back."
spam, "Bad"
spam, "Bahamas"
spam, "BangBabes"
spam, "Barbie?"
spam, "Barkleys"
spam, "Barry"
spam, "Bcm"
spam, "Bears"
spam, "Ben"
spam, "Bergkamp"
spam, "Beware!"
spam, "Big,"
spam, "Bin"
spam, "Birthday?"
spam, "Black"
spam, "Blind"
spam, "Block"
spam, "Bloomberg"
spam, "Blu"
spam, "Bluetooth"
spam, "Bluetooth!"
spam, "BluetoothHdset"
spam, "Bob,"
spam, "Boltblue"
spam, "Bonus"
spam, "Bonus!"
spam, "Book"
spam, "Bookmark"
spam, "Bored"
spam, "Bought"
spam, "Box"
spam, "Box1146"
spam, "Box177."
spam, "Box326"
spam, "Box334"
spam, "Box39822"
spam, "Box434SK38WP150PPM18+"
spam, "Box61,M60"
spam, "Boys"
spam, "Boys."
spam, "Bray,"
spam, "Break"
spam, "Breaker"
spam, "British"
spam, "Britney."
spam, "Brought"
spam, "Buffy."
spam, "Burger"
spam, "Burns"
spam, "Buy"
spam, "Bx"
spam, "Bx526,"
spam, "By"
spam, "C"
spam, "C's"
spam, "C's."
spam, "C'sll"
spam, "C)"
spam, "C-Red"
spam, "C."
spam, "C52."
spam, "CALL"
spam, "CAMERA"
spam, "CAMERA,"
spam, "CANCEL"
spam, "CARD"
spam, "CARE."
spam, "CARLIE"
spam, "CASH"
spam, "CASH!"
spam, "CASH,"
spam, "CC"
spam, "CC:"
spam, "CD"
spam, "CDGT"
spam, "CDs"
spam, "CHANCE"
spam, "CHARITY"
spam, "CHAT"
spam, "CHATLINES"
spam, "CHIT-CHAT"
spam, "CHOSEN"
spam, "CLAIM"
spam, "CLAIRE"
spam, "CLUB"
spam, "CM"
spam, "COLLECT"
spam, "CR01327BT"
spam, "CR9"
spam, "CRAZYIN,"
spam, "CREDIT"
spam, "CRO1327"
spam, "CSH11"
spam, "CUP"
spam, "CUST"
spam, "CUTE"
spam, "CW25WX"
spam, "Call"
spam, "Call."
spam, "Call2OptOut/674"
spam, "Call2OptOut/674&"
spam, "CallFREEFONE"
spam, "Caller"
spam, "Calling!"
spam, "Calls"
spam, "Calls1.50ppm"
spam, "Calls£1/minMobsmore"
spam, "Calls£1/minMobsmoreLKPOBOX177HP51FLp"
spam, "Calls£1/minMobsmoreLKPOBOX177HP51FLw"
spam, "Calls£1/minmoremobsEMSPOBox45PO139WArng"
spam, "Calls£1/minmoremobsEMSPOBox45PO139WAve"
spam, "Camcorder"
spam, "Camcorder?"
spam, "Camera"
spam, "Camera!"
spam, "Camera/Video"
spam, "Can"
spam, "Can't"
spam, "Canary"
spam, "Cant"
spam, "Care:"
spam, "Careful!"
spam, "Careful!lose"
spam, "Cash"
spam, "Cash."
spam, "Cashbin.co.uk"
spam, "Cha"
spam, "Chance"
spam, "Chance!"
spam, "Channel"
spam, "Chart"
spam, "Chat"
spam, "Chat."
spam, "Chat80155"
spam, "Cheap"
spam, "Check"
spam, "Children"
spam, "Chloe,"
spam, "Choose"
spam, "City"
spam, "Claim"
spam, "Claim,"
spam, "Claim."
spam, "Classic"
spam, "Click"
spam, "Close"
spam, "Club"
spam, "Club."
spam, "Club4"
spam, "Club:"
spam, "Club>>"
spam, "Co"
spam, "Coca-Cola"
spam, "Code"
spam, "Code:"
spam, "Code:4xx26"
spam, "Colin"
spam, "Collect"
spam, "Colour"
spam, "Come"
spam, "Complete"
spam, "Congrats"
spam, "Congrats!"
spam, "Congratulations"
spam, "Congratulations!"
spam, "Content"
spam, "Cool-Mob"
spam, "Cornwall"
spam, "Correct"
spam, "Cost"
spam, "Costa"
spam, "Costs"
spam, "Cost£1.50/pm,"
spam, "Crazy"
spam, "Credit!"
spam, "Croydon"
spam, "Cs"
spam, "Cup"
spam, "Cust"
spam, "CustCare:08718720201.I"
spam, "CustCare:08718720201ver"
spam, "Customer"
spam, "CustomerCare"
spam, "D"
spam, "D.."
spam, "D="
spam, "DATE"
spam, "DATEBox1282EssexCM61XN"
spam, "DAY!"
spam, "DAY!2"
spam, "DAYS."
spam, "DENA"
spam, "DIGITAL"
spam, "DIRTY"
spam, "DIS"
spam, "DONATE"
spam, "DONE!"
spam, "DONT"
spam, "DOT"
spam, "DOUBLE"
spam, "DPS,"
spam, "DRACULA"
spam, "DRAW"
spam, "DUE"
spam, "DVD"
spam, "DVD!"
spam, "Date"
spam, "Dates"
spam, "Dating"
spam, "Dave"
spam, "Day"
spam, "Day,"
spam, "Day."
spam, "Dear"
spam, "December"
spam, "Del"
spam, "Delivered"
spam, "DeliveredTomorrow?"
spam, "Delivery"
spam, "Detroit"
spam, "Devils"
spam, "Dial"
spam, "Dick."
spam, "Did"
spam, "Digital"
spam, "Direct"
spam, "Divorce"
spam, "Dizzee"
spam, "Dload"
spam, "Do"
spam, "Dogging"
spam, "Don't"
spam, "Dont"
spam, "DontCha"
spam, "Dorothy@kiefer.com"
spam, "Double"
spam, "DoubleMins"
spam, "DoubleTxt"
spam, "Download"
spam, "Dozens"
spam, "Draw"
spam, "Draw."
spam, "Dream"
spam, "Drinks"
spam, "Drop,"
spam, "Duchess"
spam, "E"
spam, "E.G.23F."
spam, "E14"
spam, "E="
spam, "EASTENDERS"
spam, "EH74RR"
spam, "END"
spam, "ENG"
spam, "ENGLAND"
spam, "ENGLAND!"
spam, "ENJOYSubs"
spam, "ENTER"
spam, "ENTER."
spam, "ENTRY"
spam, "EURO"
spam, "EURO2004"
spam, "EVE"
spam, "EVER"
spam, "EVERY"
spam, "EXORCIST,"
spam, "EXP."
spam, "EXPLOSIVE"
spam, "EXTREME"
spam, "Easter"
spam, "Echo"
spam, "Eerie"
spam, "Eire."
spam, "Elvis"
spam, "Email"
spam, "End?"
spam, "Energy"
spam, "Energy!"
spam, "England"
spam, "Enjoy"
spam, "Enjoy!"
spam, "Enjoyur"
spam, "Euro"
spam, "Euro2004"
spam, "EuroDisinc"
spam, "Europe"
spam, "Eve"
spam, "Eve?"
spam, "Ever"
spam, "Everyone"
spam, "Expires"
spam, "Extra"
spam, "Eyed-Dont"
spam, "F"
spam, "F="
spam, "F>>>"
spam, "FA"
spam, "FANTASIES"
spam, "FANTASTIC"
spam, "FANTASY"
spam, "FIFA"
spam, "FILTH"
spam, "FINAL"
spam, "FIND"
spam, "FINEST,"
spam, "FIRST"
spam, "FLAG"
spam, "FLOWER"
spam, "FM...you"
spam, "FML,"
spam, "FOR"
spam, "FREE"
spam, "FREE!"
spam, "FREE*"
spam, "FREE-Nokia"
spam, "FREE."
spam, "FREE2DAY"
spam, "FREE>Ringtone!"
spam, "FREE>Ringtone!Reply"
spam, "FREEFONE"
spam, "FREEMSG:"
spam, "FREEPHONE"
spam, "FRND"
spam, "FROM"
spam, "Fancy"
spam, "Fantasy"
spam, "Farrell"
spam, "Feb"
spam, "Filthy"
spam, "Final"
spam, "Find"
spam, "Flag"
spam, "Flight"
spam, "Flirt!!"
spam, "Foley"
spam, "Football"
spam, "For"
spam, "Free"
spam, "Free!"
spam, "Free,"
spam, "Free-message:"
spam, "FreeMSG"
spam, "FreeMsg"
spam, "FreeMsg:"
spam, "FreeMsg:Feelin"
spam, "FreeMsg>FAV"
spam, "Freeentry"
spam, "Freemsg:"
spam, "Fri"
spam, "Frog-AXEL"
spam, "From"
spam, "From:"
spam, "Future"
spam, "G"
spam, "G!..."
spam, "G."
spam, "G.B."
spam, "G2"
spam, "GAME."
spam, "GBP"
spam, "GBP/week!"
spam, "GBP1.50/week"
spam, "GBP4.50/week."
spam, "GBP5/month."
spam, "GENDER"
spam, "GENT!"
spam, "GET"
spam, "GHOST,"
spam, "GIRL"
spam, "GIRLS"
spam, "GMW"
spam, "GO"
spam, "GO!"
spam, "GOING"
spam, "GOT"
spam, "GRAVEL"
spam, "GREAT"
spam, "GSOH?"
spam, "GUARANTEED"
spam, "GUARANTEED!"
spam, "GUARANTEED."
spam, "Game"
spam, "Games"
spam, "Games,"
spam, "Gamestar"
spam, "Gay"
spam, "George's"
spam, "Germany"
spam, "Get"
spam, "Gift"
spam, "Girl'"
spam, "Give"
spam, "Gnarls"
spam, "Go"
spam, "GoTo"
spam, "Goal!"
spam, "GoldDigger"
spam, "Golf"
spam, "Good"
spam, "Gossip,"
spam, "Got"
spam, "Goto"
spam, "Gr8"
spam, "Granite"
spam, "Great"
spam, "Gsex"
spam, "Guaranteed"
spam, "Guess"
spam, "HALF"
spam, "HARDCORE"
spam, "HARRY,"
spam, "HAVE"
spam, "HEART"
spam, "HELLO:You"
spam, "HELP"
spam, "HELPlan?ing"
spam, "HELPtuff"
spam, "HG/Suite342/2Lands"
spam, "HG/Suite342/2Lands/Row/W1J6HL"
spam, "HG/Suite342/2lands"
spam, "HI!!!"
spam, "HIDE"
spam, "HIT"
spam, "HL"
spam, "HMV"
spam, "HMV1"
spam, "HORO"
spam, "HOT"
spam, "HOTMIX"
spam, "HP20"
spam, "HTTP://WWW.URAWINNER.COM"
spam, "Hack"
spam, "Had"
spam, "Half"
spam, "Halloween"
spam, "Handset?"
spam, "Hard"
spam, "Hardcore"
spam, "Have"
spam, "Headset"
spam, "Helen,"
spam, "Hello"
spam, "Hello."
spam, "Help08700621170150p"
spam, "Help08714742804g"
spam, "Help08718728876"
spam, "Help:"
spam, "Help?"
spam, "Helpline"
spam, "Henry"
spam, "Here"
spam, "Heroes,"
spam, "Hey"
spam, "Hi"
spam, "Hi,"
spam, "Hi."
spam, "High"
spam, "Him"
spam, "Hlp"
spam, "Hockey."
spam, "Hol"
spam, "Holder"
spam, "Holder,"
spam, "Holiday"
spam, "Hols."
spam, "Home"
spam, "Homeowners"
spam, "Hoody"
spam, "Hope"
spam, "Hot"
spam, "Hotel"
spam, "Hottest"
spam, "How"
spam, "Hubby"
spam, "Hungry"
spam, "I"
spam, "I'd"
spam, "I'm"
spam, "I've"
spam, "I."
spam, "I?This"
spam, "IBH"
spam, "IBHltd"
spam, "ID"
spam, "IF"
spam, "IG11"
spam, "IMPORTANT"
spam, "IN"
spam, "INC"
spam, "INCLU"
spam, "INDIA"
spam, "INFORMATION"
spam, "INTERFLORA"
spam, "IP4"
spam, "IS"
spam, "ISV.IMPORTANT"
spam, "IT"
spam, "Ibiza"
spam, "Ice"
spam, "Identifier"
spam, "If"
spam, "Im"
spam, "Important"
spam, "In"
spam, "Inclusive"
spam, "Incorrect?"
spam, "Incredible"
spam, "Information"
spam, "Instant"
spam, "Interflora"
spam, "Invaders"
spam, "Is"
spam, "Islands"
spam, "It"
spam, "It's"
spam, "Its"
spam, "J"
spam, "J89."
spam, "JANE"
spam, "JANINExx"
spam, "JSCO"
spam, "JSco:"
spam, "Jackpot!"
spam, "James"
spam, "Jamster!"
spam, "Jamster!Get"
spam, "Jamz"
spam, "January"
spam, "Jeri"
spam, "Jersey"
spam, "Join"
spam, "Join."
spam, "Jordan!"
spam, "Jordan!Txt"
spam, "Jordan,"
spam, "Jorge-Shock.."
spam, "Jst"
spam, "July"
spam, "July."
spam, "June"
spam, "Just"
spam, "K52"
spam, "K52."
spam, "K61."
spam, "K718."
spam, "KEEP"
spam, "KING"
spam, "KL341."
spam, "KNOWS"
spam, "Karaoke"
spam, "Kath."
spam, "Keep"
spam, "Ken's"
spam, "Kick"
spam, "King"
spam, "Kingdom."
spam, "Kit"
spam, "Knock"
spam, "L"
